dt;type_prod;categorie;type_denom;type_ig;id_app;app;id_denom;denom;insee;nomcom;insee2011;nomcom2011;id_aire;crinao;grp_name1;grp_name2
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67313";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"MUTZIG";"67313";"MUTZIG";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67164";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"GOXWILLER";"67164";"GOXWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67362";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"ORSCHWILLER";"67362";"ORSCHWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67073";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"CHATENOIS";"67073";"CHATENOIS";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67120";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"EICHHOFFEN";"67120";"EICHHOFFEN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67479";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"STEINSELTZ";"67479";"STEINSELTZ";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67363";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"OSTHOFFEN";"67363";"OSTHOFFEN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67429";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"SAINT-PIERRE";"67429";"SAINT-PIERRE";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67473";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"SOULTZ-LES-BAINS";"67473";"SOULTZ-LES-BAINS";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67085";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"DANGOLSHEIM";"67085";"DANGOLSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67348";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"OBERNAI";"67348";"OBERNAI";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67030";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BERGBIETEN";"67030";"BERGBIETEN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67400";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"RIEDSELTZ";"67400";"RIEDSELTZ";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67003";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"ALBE";"67003";"ALBE";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67239";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"KINTZHEIM";"67239";"KINTZHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67051";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BLIENSCHWILLER";"67051";"BLIENSCHWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67032";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BERNARDVILLE";"67032";"BERNARDVILLE";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67081";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"DAHLENHEIM";"67081";"DAHLENHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67428";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"SAINT-NABOR";"67428";"SAINT-NABOR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67554";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WOLXHEIM";"67554";"WOLXHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67387";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"REICHSFELD";"67387";"REICHSFELD";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67052";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BŒRSCH";"67052";"BOERSCH";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67295";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"MITTELBERGHEIM";"67295";"MITTELBERGHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67031";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BERNARDSWILLER";"67031";"BERNARDSWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67018";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BALBRONN";"67018";"BALBRONN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67492";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"TRAENHEIM";"67492";"TRAENHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67282";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"MARLENHEIM";"67282";"MARLENHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67127";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"ERGERSHEIM";"67127";"ERGERSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67544";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WISSEMBOURG";"67544";"WISSEMBOURG";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67034";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BERSTETT";"67034";"BERSTETT";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67045";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BISCHOFFSHEIM";"67045";"BISCHOFFSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67368";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"OTTROTT";"67368";"OTTROTT";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67016";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"AVOLSHEIM";"67016";"AVOLSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67354";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"ODRATZHEIM";"67354";"ODRATZHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"67344";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"OBERHOFFEN-LES-WISSEMBOURG";"67344";"OBERHOFFEN-LES-WISSEMBOURG";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68066";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"COLMAR";"68066";"COLMAR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68005";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"AMMERSCHWIHR";"68005";"AMMERSCHWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68318";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"SOULTZMATT";"68318";"SOULTZMATT";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68315";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"SOULTZ-HAUT-RHIN";"68315";"SOULTZ-HAUT-RHIN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68374";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WINTZENHEIM";"68374";"WINTZENHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68237";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"NIEDERMORSCHWIHR";"68237";"NIEDERMORSCHWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68161";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"KATZENTHAL";"68161";"KATZENTHAL";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68122";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"HARTMANNSWILLER";"68122";"HARTMANNSWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68359";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WATTWILLER";"68359";"WATTWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68348";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"VIEUX-THANN";"68348";"VIEUX-THANN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68180";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"LEIMBACH";"68180";"LEIMBACH";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68338";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"TURCKHEIM";"68338";"TURCKHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68209";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"MITTELWIHR";"68209";"MITTELWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68111";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"GUEBERSCHWIHR";"68111";"GUEBERSCHWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68058";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BUHL";"68058";"BUHL";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68028";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"BERGHEIM";"68028";"BERGHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68162";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"KAYSERSBERG VIGNOBLE";"68310";"SIGOLSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68285";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"RORSCHWIHR";"68285";"RORSCHWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68063";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"CERNAY";"68063";"CERNAY";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68112";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"GUEBWILLER";"68112";"GUEBWILLER";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68354";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WALBACH";"68354";"WALBACH";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68342";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"UFFHOLTZ";"68342";"UFFHOLTZ";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68364";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WESTHALTEN";"68364";"WESTHALTEN";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68255";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"PFAFFENHEIM";"68255";"PFAFFENHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68277";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"RIQUEWIHR";"68277";"RIQUEWIHR";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68368";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"WIHR-AU-VAL";"68368";"WIHR-AU-VAL";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68155";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"INGERSHEIM";"68155";"INGERSHEIM";1;"Alsace et Est";"Alsace Lorraine"
"Colmar";"Vins";"Vin de sélection de grains nobles, Vin de vendanges tardives, Vin tranquille";"appellation";"AOC";1;"Alsace ou Vin d'Alsace";1;"Alsace";"68244";"1B001D10, 1B001D11, 1B001D12, 1B001D13, 1B001D14, 1B001D20, 1B001D21, 1B001D22, 1B001D23, 1B001D24, 1R001S, 1S001S";"OBERMORSCHWIHR";"68244";"OBERMORSCHWIHR";1;"Alsace et Est";"Alsace Lorraine"
